Course Name,Depts,Subject,Course Num,Title,Crs Cred Type ,Crs Min Cred ,Terms Offered
PHIL-432,PHIL,PHIL,432,PHILOSOPHY OF GENDER:SEX & GENDER ROLES,I,1,"25/SP
24/SP"
PHIL-433,PHIL,PHIL,433,PHILOSOPHY OF LIBERATION,I,1,"23/SP
22/SP"
PHIL-440,PHIL,PHIL,440,MIND AND BODY,I,1,"25/SP
24/SP
21/FA
20/FA
18/FA
17/FA
13/FA
12/FA
12/SP
11/SP
10/SP
09/FA
08/FA
07/FA
06/FA
05/FA
04/FA
03/FA
03/SP
02/FA
02/SP
89/SP
88/FA"
PHIL-447,PHIL,PHIL,447,HAPPINESS,I,1,"25/FA
24/FA
23/FA
23/SP
22/FA
22/SP
21/FA
20/FA
19/FA
18/FA
18/SP
17/FA
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP"
PHIL-452,PHIL,PHIL,452,SEMINAR IN EVOLUTION AND MORALITY,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
19/SP
18/SP
16/FA
16/SP
15/FA
14/FA"
PHIL-456,PHIL,PHIL,456,CULTURAL APPROPRIATION,I,1,25/SP
PHIL-462,PHIL,PHIL,462,SEMINAR: CRITICAL VOICE,I,1,"25/FA
24/FA
23/FA
22/SP
21/SP
16/FA
15/FA"
PHIL-463,PHIL,PHIL,463,NIETZSCHE,I,1,"23/SP
22/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
11/SP
10/SP
08/SP
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP
00/SP
99/SP
98/SP
97/SP"
PHIL-463W,PHIL,PHIL,463W,SEM. NIETZSCHE,I,1,
PHIL-464,PHIL,PHIL,464,RORTY AND HIS CRITICS,I,1,"25/SP
24/SP
23/SP
20/FA
19/FA"
PHIL-466,PHIL,PHIL,466,DISAGREEMENT,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP"
PHIL-550,PHIL,PHIL,550,SENIOR SEMINAR,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA
05/FA
04/FA
03/FA
02/FA"
PHYED-101,PHYED,PHYED,101,TOPIC: AEROBICS,P,0,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
09/SP
08/FA
04/FA
03/FA
02/SU
01/SU
00/SU"
PHYED-102,PHYED,PHYED,102,WATER AEROBICS,P,0,"07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
02/SU
01/SU
00/SU"
PHYED-103,PHYED,PHYED,103,BADMINTON,P,0,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
02/SU
01/SU
00/SU"
PHYED-104,PHYED,PHYED,104,TOPIC: SWIMMING,P,0,"25/FA
25/SP
24/FA
24/SU
24/SP
23/FA
23/SU
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
09/SP
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
02/SU
01/SU
00/SU"
PHYED-106,PHYED,PHYED,106,FITNESS,P,0,"25/FA
25/SP
24/FA
24/SU
24/SP
23/FA
23/SP
22/FA
22/SU
22/SP
21/FA
21/SU
21/SP
20/FA
20/SU
20/SP
19/FA
19/SU
19/SP
18/FA
18/SU
18/SP
17/FA
16/FA
16/SU"
PHYED-107,PHYED,PHYED,107,FREE WEIGHTS,P,0,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
09/SP
08/FA
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
02/SU
01/SU
00/SU"
PHYED-108,PHYED,PHYED,108,GOLF,P,0,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
03/SP
02/SU
01/SU
00/SU"
PHYED-110,PHYED,PHYED,110,JOGGING,P,0,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
02/SU
01/SU
00/SU"
PHYED-111,PHYED,PHYED,111,LIFEGUARDING,P,0,"20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
03/SP
00/SU"
PHYED-112,PHYED,PHYED,112,OUTDOOR PURSUITS,P,0,"13/SP
12/SP
11/SP
10/SP
07/SP
05/SP
04/SP
01/SU
00/SU"
PHYED-113,PHYED,PHYED,113,TOPIC: TONING,P,0,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
02/SU
01/SU
00/SU"
PHYED-114,PHYED,PHYED,114,POWER WALKING,P,0,"07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
02/SU
01/SU
00/SU"
PHYED-115,PHYED,PHYED,115,RACQUETBALL,P,0,"25/FA
24/FA
23/FA
22/FA
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SU
04/SP
03/FA
03/SU
02/SU
01/SU
00/SU"
PHYED-116,PHYED,PHYED,116,ROCK CLIMBING,P,0,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
02/SU
00/SU"
PHYED-118,PHYED,PHYED,118,Scuba (addtnl Fee Reqd),P,0,"15/FA
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
02/SU
01/SU
00/SU"
PHYED-119,PHYED,PHYED,119,TOPIC: SKATING,P,0,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
02/SU
01/SU
00/SU"
PHYED-120,PHYED,PHYED,120,SQUASH,P,0,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
09/SP
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
02/SU
01/SU
00/SU"
PHYED-121,PHYED,PHYED,121,TENNIS,P,0,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SU
04/SP
03/FA
03/SU
02/SU
01/SU
00/SU"
PHYED-122,PHYED,PHYED,122,VOLLEYBALL,P,0,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
10/SU
09/FA
09/SU
08/FA
08/SU
07/FA
07/SU
06/FA
06/SU
05/FA
05/SU
05/SP
04/FA
04/SU
04/SP
03/FA
03/SU
02/SU
01/SU
00/SU"
PHYED-123,PHYED,PHYED,123,TOPIC: WELLNESS,P,0,"23/SU
22/FA
21/FA
20/FA
20/SU
19/FA
18/FA
17/FA
16/FA
15/FA
15/SP
14/FA
14/SP
13/FA
12/FA
11/FA
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
02/SU
01/SU
00/SU"
PHYED-124,PHYED,PHYED,124,WILDERNESS NAVIGATION,P,0,"11/FA
10/FA
02/SU
01/SU
00/SU"
PHYED-125,PHYED,PHYED,125,ATHLETIC TRAINING,P,0,"25/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
06/FA
05/FA
05/SP
04/FA
04/SP
03/FA"
PHYED-126,PHYED,PHYED,126,XC SKIING,P,0,"10/SP
09/SP
02/SU
01/SU
00/SU"
PHYED-127,PHYED,PHYED,127,YOGA,P,0,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/FA
02/SU
01/SU
00/SU"
PHYED-128,PHYED,PHYED,128,POWER YOGA,P,0,"25/FA
25/SP
24/FA
23/FA
22/FA
21/FA
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
09/SP
08/FA
02/SU
01/SU
00/SU"
PHYED-130,PHYED,PHYED,130,ULTIMATE FRISBEE,P,0,"22/SU
21/SU
19/SU
18/SU
17/SU
16/SU
15/SU
14/SU
13/SU
12/SU
11/SU
10/SU
09/SU
08/SU
07/SU
06/SU
05/SU
05/SP
04/SP"
PHYED-131,PHYED,PHYED,131,LAP SWIM,P,0,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
14/FA
13/FA
13/SP
12/FA
12/SP
11/FA
10/FA
10/SP
09/FA
08/SP
07/FA
07/SP
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP"
PHYED-132,PHYED,PHYED,132,KAYAKING,P,0,"12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA"
PHYED-133,PHYED,PHYED,133,TELEMARK SKIING,P,0,"13/SP
12/SP
11/SP
10/SP
09/SP"
PHYED-135,PHYED,PHYED,135,BASKETBALL,P,0,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA"
PHYED-136,PHYED,PHYED,136,INDOOR ROWING,P,0,"19/SP
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
12/FA
11/FA"
PHYED-137,PHYED,PHYED,137,SOCCER,P,0,"21/SP
20/SP
19/SP
18/FA
17/FA
17/SU
16/FA
14/FA
13/FA
13/SU
12/FA
12/SU
11/FA
11/SU"
PHYED-138,PHYED,PHYED,138,SPINNING,P,0,"22/SP
21/SP
20/SP
19/SP
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
13/SP
12/FA
12/SP
11/FA"
PHYED-139,PHYED,PHYED,139,WALLEYBALL,P,0,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
17/FA
16/FA
15/FA
12/FA
11/FA"
PHYED-140,PHYED,PHYED,140,BOCCE BALL,P,0,"25/FA
25/SP
24/FA
24/SU
24/SP
23/FA
23/SU
23/SP
22/FA
22/SU
22/SP
21/FA
21/SU
21/SP
20/FA
20/SP
19/FA
19/SU
19/SP
18/FA
18/SU
18/SP
17/FA
17/SU
17/SP
16/FA
16/SU
16/SP
15/FA
15/SU
15/SP
14/FA
14/SU
14/SP
13/FA"
PHYED-141,PHYED,PHYED,141,ARCHERY,P,0,"25/FA
24/FA
23/FA
22/FA
21/FA
21/SP
20/FA
20/SP
19/FA
18/FA
17/FA
16/FA
15/FA"
PHYED-142,PHYED,PHYED,142,STREET HOCKEY,P,0,
PHYED-143,PHYED,PHYED,143,TRIATHLON TRAINING,P,0,"22/SP
21/SP
20/SP
19/SP
18/SP"
PHYED-144,PHYED,PHYED,144,SPIKEBALL,P,0,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP"
PHYED-145,PHYED,PHYED,145,PICKLEBALL,P,0,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA"
PHYED-146,PHYED,PHYED,146,WALKING/OUTDOOR EXPLORATION,P,0,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA"
PHYED-148,PHYED,PHYED,148,WALKING FOR FITNESS,P,0,"21/FA
21/SP
20/FA
20/SP"
PHYED-149,PHYED,PHYED,149,HIIT,P,0,"25/FA
24/FA
23/FA
22/FA
21/FA
21/SP
20/FA
20/SU
20/SP"
PHYED-150,PHYED,PHYED,150,THRIVE,P,0,"21/SP
20/FA
20/SP
19/FA
19/SP
18/FA"
PHYED-151,PHYED,PHYED,151,THERAPY ON THE ROCKS,P,0,"20/FA
19/FA
18/FA"
PHYED-152,PHYED,PHYED,152,MENTAL HEALTH & WELLNESS,P,0,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/SP
18/FA"
PHYED-153,PHYED,PHYED,153,FRISBEE GOLF,P,0,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA"
PHYED-154,PHYED,PHYED,154,ERG FITNESS,P,0,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA"
PHYED-155,PHYED,PHYED,155,ONLINE WELLNESS,P,0,"22/SP
21/FA
21/SP
20/FA"
PHYED-160,PHYED,PHYED,160,CORNHOLE,P,0,"25/FA
25/SP
24/FA
24/SP
23/SP
22/SP
21/SP"
PHYED-206,PHYED,PHYED,206,DYNAMIC FITNESS,P,0,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA"
PHYS-100,PHYS,PHYS,100,SURVEY OF PHYSICS I,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA
06/SP
05/FA
04/FA
03/FA
02/FA
01/FA
00/FA
99/FA"
PHYS-100L,PHYS,PHYS,100L,SURVEY PHYSICS LAB,L,0,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA"
PHYS-105,PHYS,PHYS,105,SURVEY OF PHYSICS II,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
07/SP
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP
00/SP"
PHYS-105L,PHYS,PHYS,105L,SURVEY OF PHYSICS LAB,L,0,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
09/SP
08/SP"
PHYS-120,PHYS,PHYS,120,HOW THINGS WORK,I,1,"25/SP
24/SP
21/SP
20/SP
18/FA
18/SP
17/FA
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP"
PHYS-135,PHYS,PHYS,135,SPACETIME & QUANTUM WORLD,I,1,"25/FA
24/FA
23/FA
22/FA
17/FA
16/FA
15/FA
11/FA
10/FA
09/FA
08/FA
06/SP
05/FA
05/SP
04/FA
04/SP"
PHYS-136,PHYS,PHYS,136,PHYSICS AND ART,I,1,"25/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP"
PHYS-160,PHYS,PHYS,160,ASTRONOMY,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
20/FA
19/FA
19/SP
18/FA
18/SP
17/FA
16/FA
15/FA
14/FA
13/FA
13/SP
12/FA
12/SP
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA
06/SP
05/FA
05/SP
04/FA
04/SP
03/SP
02/SP
01/SP
99/FA
98/FA
97/FA
96/FA
95/FA
94/FA
93/FA
88/FA"
PHYS-175,PHYS,PHYS,175,PHYS OF MUSICAL SOUND,I,1,"22/SP
21/SP
14/FA
13/FA
12/FA
96/SP
94/SP
93/SP
89/SP"
PHYS-190,PHYS,PHYS,190,THE MECHANICAL UNIVERSE,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA
06/SP
05/FA
04/FA
03/FA
02/FA
01/FA
00/FA
99/FA
98/FA
97/FA
96/FA
95/FA
94/FA
93/FA
88/FA"
PHYS-190L,PHYS,PHYS,190L,MECHANICAL UNIVERSE LAB,L,0,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA"
PHYS-195,PHYS,PHYS,195,WAVES AND FIELDS,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
07/SP
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP
00/SP"
PHYS-195L,PHYS,PHYS,195L,WAVES AND FIELDS LAB,L,0,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP"
PHYS-200,PHYS,PHYS,200,PHYSICS I,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
07/FA
06/FA"
PHYS-205,PHYS,PHYS,205,PHYSICS II,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
07/SP"
PHYS-205L,PHYS,PHYS,205L,PHYSICS II LAB,L,0,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP"
PHYS-207,PHYS,PHYS,207,INTRODUCTION TO QUANTUM COMPUTING,I,1,"22/SP
21/SP"
PHYS-215,PHYS,PHYS,215,NUCLEAR WEAPONS IN WORLD WAR II,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA"
PHYS-225,PHYS,PHYS,225,INTRO TO COMPUTATIONAL PHYSICS,I,0.5,25/SP
PHYS-245,PHYS,PHYS,245,ELECTRONICS & COMPUTERS,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
09/FA
08/FA
08/SP
07/SP
06/SP
05/SP
04/FA
03/FA
03/SP
02/FA
02/SP
01/SP"
PHYS-290,PHYS,PHYS,290,QUANTUM PHYSICS,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA
06/SP
05/FA
04/FA
03/FA
02/FA
01/FA
00/FA
99/FA"
PHYS-290L,PHYS,PHYS,290L,QUANTUM PHYSICS LAB,L,0,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA"
PHYS-295,PHYS,PHYS,295,ELECTROMAGNETISM,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
07/SP
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP
00/SP"
PHYS-298,PHYS,PHYS,298,PHYSICS RESEARCH,I,0.25,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP"
PHYS-315,PHYS,PHYS,315,TOPICS IN COSMOLOGY,I,1,"21/SP
20/SP"
PHYS-320,PHYS,PHYS,320,TOPIC MATHEMATICAL PHYS,I,1,"25/SP
24/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
07/SP
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP"
PHYS-325,PHYS,PHYS,325,GENERAL RELATIVITY,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP"
PHYS-330,PHYS,PHYS,330,TOPICS IN ASTROPHYSICS,I,1,"11/SP
10/SP
08/SP
07/SP
06/SP
05/SP
04/SP
03/SP
02/SP"
PHYS-335,PHYS,PHYS,335,CONDENSED MATTER,I,1,"25/SP
22/SP
21/SP"
PHYS-340,PHYS,PHYS,340,TOPICS IN QUANTUM PHYSICS,I,1,"25/SP
24/SP
23/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/FA
07/SP
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP
00/SP"
PHYS-348,PHYS,PHYS,348,"SCIENCE, TECHNOLOGY & SOCIETY",I,0.5,25/SP
PHYS-349,PHYS,PHYS,349,"SCIENCE, TECHNOLOGY, & SOCIETY II",I,0.5,25/SP
PHYS-350,PHYS,PHYS,350,CLASSICAL MECHANICS,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
18/SP
17/FA
17/SP
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA
06/SP
05/FA
04/FA
03/FA
03/SP
02/FA
02/SP
01/FA
00/FA"
PHYS-360,PHYS,PHYS,360,OBSERVATIONAL ASTROPHYSICS,I,1,"25/FA
24/FA"
PHYS-370,PHYS,PHYS,370,THERMODYNAMICS & STAT PHYS,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
12/SP
11/FA
11/SP
10/FA
09/FA
07/FA
06/FA
06/SP
05/FA
04/FA
03/FA
02/FA
01/FA
00/FA
00/SP"
PHYS-390W,PHYS,PHYS,390W,RESEARCH SEMINAR,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/FA
11/SP
10/FA
10/SP
08/SP
07/SP
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP
00/SP
99/SP
98/SP
97/SP
96/SP
95/SP
94/SP
93/SP
89/SP"
PHYS-450,PHYS,PHYS,450,QUANTUM THEORY,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
07/SP
06/SP
05/SP
04/SP
03/SP
02/SP
00/SP"
PHYS-480,PHYS,PHYS,480,ELECTROMAGNETIC THEORY,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA
05/FA
04/FA
03/FA
02/FA"
PHYS-550,PHYS,PHYS,550,Senior Research Project,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA
15/SP
14/FA
14/SP
13/FA
12/FA
12/SP
11/FA
11/SP
10/FA
10/SP
09/FA
08/FA
08/SP
07/FA
06/FA
06/SP
05/FA
04/FA
03/FA
02/FA
01/FA
00/FA
99/FA
98/FA
98/SP
97/FA
96/FA
95/FA
94/FA
93/FA
89/SP
88/FA"
